item,label,subject,matched_term
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900643294,Achille citaredo (decorazione a intaglio) - bottega italiana (sec. XVII),Achille citaredo,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800438733,Ritratto di Achille Fontanelli (dipinto) - ambito modenese (sec. XIX),Ritratto di Achille Fontanelli,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0800438693,Ritratto di Achille Tacoli (dipinto) - ambito modenese (sec. XIX),Ritratto di Achille Tacoli,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500654874,disegno con Facciata del Duomo di Benevento di Achille Vianelli (locandina) di Foto Intorcia (sec. XX),disegno con Facciata del Duomo di Benevento di Achille Vianelli,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900286659,stemma del pretore e giudice di Rota Achille Beccaluve di Faenza (rilievo) - bottega toscana (sec. XVI),stemma del pretore e giudice di Rota Achille Beccaluve di Faenza,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1600196387,Ritratto di don Achille Capriolo (dipinto) - ambito salentino (fine/inizio secc. XIX/ XX),Ritratto di don Achille Capriolo,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300205765,"ritratto di Alberti Achille (dipinto, opera isolata) di Verazzi Serafino (sec. XX)",ritratto di Alberti Achille,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900095713,Achille guida una biga (orologio - da tavolo) by Leroy - manifattura parigina (sec. XIX),Achille guida una biga,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900642524,Achille citaredo (decorazione a intaglio) - bottega italiana (prima metà sec. XVIII),Achille citaredo,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300176326,"ritratto di Achille Beltrame (disegno, serie) di Corvaia Salvatore (sec. XX)",ritratto di Achille Beltrame,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300639108,"Mio padre, Ritratto di Achille Bucci (stampa) di Bucci Anselmo (sec. XX)",Ritratto di Achille Bucci,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1100114022,Achille (disegno) - ambito italiano (secc. XVIII/ XIX),Achille,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0300205757,"ritratto di Oldrati Achille (dipinto, opera isolata) di Trezzini Angelo (sec. XIX)",ritratto di Oldrati Achille,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0500013641-4,Achille armato si accinge a scendere in campo contro i troiani (dipinto) di Santi Sebastiano (sec. XIX),Achille armato si accinge a scendere in campo contro i troiani,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/1100259018,stemma del vescovo Achille Manera (rilievo) - bottega marchigiana (sec. XIX),stemma del vescovo Achille Manera,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900289537,Achille (matrice) by Paoletti Bartolomeo (sec. XVIII),Achille,['Achille']
https://w3id.org/arco/resource/HistoricOrArtisticProperty/0900281145-21,"San Mauro abate, Sant'Achille abate (dipinto) by Maestro del Chiostro degli Aranci (attribuito) (sec. XV)","San Mauro abate, Sant'Achille abate",['Achille']
