entity,name,aka,description
http://www.wikidata.org/entity/Q45910483,Telegono,,
http://www.wikidata.org/entity/Q45910480,Telegono,,
http://www.wikidata.org/entity/Q192482,Telemaco,,"personaggio della mitologia greca, figlio di Odisseo e Penelope"
http://www.wikidata.org/entity/Q2297463,Telemo,,ciclope nella mitologia greca
http://www.wikidata.org/entity/Q7696424,Teleone,,
http://www.wikidata.org/entity/Q1609412,Telesta,,"personaggio della mitologia greca, figlio di Priamo"
http://www.wikidata.org/entity/Q603537,Teleste,,"re di Corinto nella mitologia greca, figlio di Alessandro"
http://www.wikidata.org/entity/Q116012216,Teleste,,
http://www.wikidata.org/entity/Q3565120,Telete,,"personaggio della mitologia greca, figlia di Dioniso"
http://www.wikidata.org/entity/Q3561222,Teletusa,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q60541477,Teleutagora,,
http://www.wikidata.org/entity/Q15206082,Telli,Tellis,"personaggio della mitologia greca, figlio di Tisameno"
http://www.wikidata.org/entity/Q12885291,Telmisso,,
http://www.wikidata.org/entity/Q3523555,Telxinoe,,una delle tre o quattro Muse originarie (provenienti dalla Beozia) della mitologia greca
http://www.wikidata.org/entity/Q265211,Telxione,,"personaggio della mitologia greca, compagno di Telchino"
http://www.wikidata.org/entity/Q31545,Telxione,,"re di Sicione nella mitologia greca, figlio di Api"
http://www.wikidata.org/entity/Q636796,Temeno,,"personaggio della mitologia greca, figlio di Aristomaco"
http://www.wikidata.org/entity/Q3546799,Temeno,,"personaggio della mitologia greca, figlio di Pelasgo"
http://www.wikidata.org/entity/Q2262531,Temiste,,figlia di Ilo fondatore della città di Troia
http://www.wikidata.org/entity/Q1458587,Temisto,,"personaggio della mitologia greca, figlia di Ipseo e moglie di Atamante"
http://www.wikidata.org/entity/Q2986809,Tenage,,"personaggio della mitologia greca, figlio di Helios e Rodo"
http://www.wikidata.org/entity/Q7674863,Tenaro,,
http://www.wikidata.org/entity/Q15543873,Tenero,,
http://www.wikidata.org/entity/Q426788,Tenete,,"personaggio della mitologia greca, figlio di Cicno"
http://www.wikidata.org/entity/Q7781546,Teobule,,"personaggio della mitologia greca, moglie di Lico"
http://www.wikidata.org/entity/Q1477743,Teobule,,"personaggio della mitologia greca, madre di Mirtilo"
http://www.wikidata.org/entity/Q2626787,Teoclimeno,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q3983831,Teoclimeno,,"re di Egitto nella mitologia greca, figlio di Proteo"
http://www.wikidata.org/entity/Q1475354,Teoclito,,
http://www.wikidata.org/entity/Q12760056,Teodamante,Tiodamante,re dei Driopi nella mitologia greca
http://www.wikidata.org/entity/Q91109230,Teodoro,,
http://www.wikidata.org/entity/Q4482867,Teofane,,"personaggio della mitologia greca, figlia di Bisalte, amata da Poseidone"
http://www.wikidata.org/entity/Q108542167,Teognete,,
http://www.wikidata.org/entity/Q7782254,Teona,,
http://www.wikidata.org/entity/Q29705010,Teonoe,,"personaggio della mitologia greca, figlia di Testore"
http://www.wikidata.org/entity/Q16217794,Teonoe,,"personaggio della mitologia greca, figlia di Proteo"
http://www.wikidata.org/entity/Q2419029,Teonomo,,
http://www.wikidata.org/entity/Q12877969,Teope,,"personaggio della mitologia greca, figlia di Leonte di Atene"
http://www.wikidata.org/entity/Q91121098,Tera di Delfi,,
http://www.wikidata.org/entity/Q132184667,Terandro,,
http://www.wikidata.org/entity/Q1938691,Terapne,,"personaggio della mitologia greca, figlia di Lelego"
http://www.wikidata.org/entity/Q14702573,Terefone,,"personaggio della mitologia greca, figlia di Dexameno"
http://www.wikidata.org/entity/Q16680068,Tereo,,centauro della mitologia greca
http://www.wikidata.org/entity/Q1138506,Tereo,,"re di Tracia nella mitologia greca, figlio di Ares"
http://www.wikidata.org/entity/Q17542056,Terimaco,,"personaggio della mitologia greca, figlio di Eracle e Megara"
http://www.wikidata.org/entity/Q3562581,Termero,,
http://www.wikidata.org/entity/Q3984506,Tero,,
http://www.wikidata.org/entity/Q12877978,Terodama,,
http://www.wikidata.org/entity/Q14690266,Teronice,,"personaggio della mitologia greca, figlia di Dessameno"
http://www.wikidata.org/entity/Q10380878,Tersandro,,"personaggio della mitologia greca, figlio di Sisifo"
http://www.wikidata.org/entity/Q1289213,Tersandro,,"re di Tebe nella mitologia greca, figlio di Polinice"
http://www.wikidata.org/entity/Q31790230,Tersandro,,
http://www.wikidata.org/entity/Q104042,Tersicore,,musa della danza nella mitologia greca
http://www.wikidata.org/entity/Q18672436,Tersiloco,,"personaggio della mitologia greca, peone"
http://www.wikidata.org/entity/Q4241912,Tersippo,,
http://www.wikidata.org/entity/Q1045730,Tersite,,"guerriero acheo nella guerra di Troia, figlio di Agrio"
http://www.wikidata.org/entity/Q1320718,Teseo,Tèseo,"personaggio della mitologia greca, principe e poi re di Atene"
http://www.wikidata.org/entity/Q16518569,Tespieo,,
http://www.wikidata.org/entity/Q952188,Tespio,,fondatore e re di Tespie nella mitologia greca
http://www.wikidata.org/entity/Q16610335,Tesproto,,"personaggio della mitologia greca, figlio di Licaone"
http://www.wikidata.org/entity/Q1995551,Tessalo,,"personaggio della mitologia greca, figlio di Eracle"
http://www.wikidata.org/entity/Q18281031,Tessalo,,"personaggio della mitologia greca, figlio di Giasone"
http://www.wikidata.org/entity/Q3523931,Tessalo,,"personaggio della mitologia greca, figlio di Emone"
http://www.wikidata.org/entity/Q768822,Testio,,"re di Etolia nella mitologia greca, figlio di Ares"
http://www.wikidata.org/entity/Q2420316,Testore,,"personaggio della mitologia greca, figlio di Idmone"
http://www.wikidata.org/entity/Q3985255,Testore,,"personaggio della mitologia greca, figlio di Enope"
http://www.wikidata.org/entity/Q135460,Testro,Testio,re di Argo nella mitologia greca
http://www.wikidata.org/entity/Q184437,Teti,,"nereide della mitologia greca, moglie di Peleo e madre di Achille"
http://www.wikidata.org/entity/Q3850519,Tettamo,,"personaggio della mitologia greca, figlio di Doro"
http://www.wikidata.org/entity/Q3623159,Tettone,Armonide,
http://www.wikidata.org/entity/Q878184,Teucro,,"re di Salamina nella mitologia greca, figlio di Telamone"
http://www.wikidata.org/entity/Q1513788,Teucro,,"re della Troade nella mitologia greca, figlio dello Scamandro e di Idea"
http://www.wikidata.org/entity/Q7707084,Teutamide,,
http://www.wikidata.org/entity/Q9357675,Teutaro,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q4453665,Teuti,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q1395752,Teutrante,,re di Teutrania nella mitologia greca
http://www.wikidata.org/entity/Q12885284,Teutrante,Teleuta,
http://www.wikidata.org/entity/Q124877425,Teutrante,,
http://www.wikidata.org/entity/Q124877433,Teutrante,,
http://www.wikidata.org/entity/Q603759,Theras,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q1388093,Tia,Thyia,"personaggio della mitologia greca, figlia di Deucalione"
http://www.wikidata.org/entity/Q250506,Tideo,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q622504,Tieste,,re di Micene nella mitologia greca
http://www.wikidata.org/entity/Q654257,Tifide,,"personaggio della mitologia greca, timoniere degli Argonauti"
http://www.wikidata.org/entity/Q60541213,Tifise,,
http://www.wikidata.org/entity/Q60541249,Tigasi,,
http://www.wikidata.org/entity/Q96411726,Tillo,,
http://www.wikidata.org/entity/Q12163200,Timalco,,"personaggio della mitologia greca, figlio di Megareo"
http://www.wikidata.org/entity/Q3291388,Timandra,,"personaggio della mitologia greca, figlia di Tindaro e Leda"
http://www.wikidata.org/entity/Q12163201,Timandreo,,"personaggio della mitologia greca, padre di Cotitto ed Euritemi"
http://www.wikidata.org/entity/Q3991395,Timbreo,,
http://www.wikidata.org/entity/Q2060754,Timete,,"personaggio della mitologia greca, troiano"
http://www.wikidata.org/entity/Q938228,Timete,,"re di Atene nella mitologia greca, figlio di Ossinte"
http://www.wikidata.org/entity/Q192946,Tindaro,Tindareo,re di Sparta nella mitologia greca
http://www.wikidata.org/entity/Q2525222,Tinga,Tingis,
http://www.wikidata.org/entity/Q29788475,Tiodamante,,"personaggio della mitologia greca, sposo di Neera"
http://www.wikidata.org/entity/Q17395798,Tiranno,,"personaggio della mitologia greca, figlio di Pterelao"
http://www.wikidata.org/entity/Q1427622,Tireo,,
http://www.wikidata.org/entity/Q656881,Tiresia,,"personaggio della mitologia greca, indovino cieco figlio di Evereo"
http://www.wikidata.org/entity/Q15290607,Tiria,,"personaggio della mitologia greca, moglie di Egitto"
http://www.wikidata.org/entity/Q7861520,Tirimma,,re di Dodona nella mitologia greca
http://www.wikidata.org/entity/Q12296369,Tirinto,,"personaggio della mitologia greca, figlio di Argo e nipote di Zeus"
http://www.wikidata.org/entity/Q1126715,Tiro,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q1400413,Tirreno,"Tyrrhenus, Tirseno",personaggio della mitologia classica
http://www.wikidata.org/entity/Q12760076,Tirseno,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q3991786,Tisadia,,
http://www.wikidata.org/entity/Q1788541,Tisameno,,"re di Tebe nella mitologia greca, figlio di Tersandro"
http://www.wikidata.org/entity/Q2803572,Tisameno,Tisamenos,
http://www.wikidata.org/entity/Q27963635,Tisandro,,"personaggio della mitologia greca, figlio di Giasone e Medea"
http://www.wikidata.org/entity/Q2436714,Tisifone,,"personaggio della mitologia greca, figlia di Alcmeone"
http://www.wikidata.org/entity/Q3991817,Tisifone,Tesifone,una delle Erinni nella mitologia greca
http://www.wikidata.org/entity/Q15054729,Tisoeo,,
http://www.wikidata.org/entity/Q737306,Titone,,principe troiano amato da Eos nella mitologia greca
http://www.wikidata.org/entity/Q656887,Tizio,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q690613,Tlepolemo,,"personaggio della mitologia greca, figlio di Eracle"
http://www.wikidata.org/entity/Q3992032,Tlepolemo,,personaggio dell'Iliade
http://www.wikidata.org/entity/Q12760106,Tlesimene,,"personaggio della mitologia greca, figlio di Partenopeo"
http://www.wikidata.org/entity/Q17996944,Tmolo,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q14702504,Toante,,guerriero troiano nella mitologia greca
http://www.wikidata.org/entity/Q2421647,Toante,,"re di Corinto nella mitologia greca, figlio di Ornitione"
http://www.wikidata.org/entity/Q2421660,Toante,,"personaggio della mitologia greca, figlio di Icario"
http://www.wikidata.org/entity/Q1246185,Toante,,"re di Tauride nella mitologia greca, figlio di Boristene"
http://www.wikidata.org/entity/Q1230535,Toante,,"re di Lemno nella mitologia greca, figlio di Dioniso"
http://www.wikidata.org/entity/Q1367871,Toante,,"re di Calidone nella mitologia greca, figlio di Andremone"
http://www.wikidata.org/entity/Q1800581,Toante,,pretendente di Penelope nella mitologia greca
http://www.wikidata.org/entity/Q7786636,Toe,,Nereide della mitologia greca
http://www.wikidata.org/entity/Q1475386,Tolomeo,,"re di Tebe nella mitologia greca, figlio di Damasittone"
http://www.wikidata.org/entity/Q12883986,Tolomeo,,
http://www.wikidata.org/entity/Q33258375,Tone,,re di Egitto nella mitologia greca
http://www.wikidata.org/entity/Q3993376,Toone,,personaggio dell'Iliade
http://www.wikidata.org/entity/Q1113257,Toote,,"personaggio della mitologia greca, araldo acheo"
http://www.wikidata.org/entity/Q3995914,Tossechine,,
http://www.wikidata.org/entity/Q1237732,Tosseo,,
http://www.wikidata.org/entity/Q2446962,Tosseo,,
http://www.wikidata.org/entity/Q60541162,Tossicrate,,
http://www.wikidata.org/entity/Q677278,Trace,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q12059480,Tracio,,uno dei ciclopi nella mitologia greca
http://www.wikidata.org/entity/Q4461865,Trambelo,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q16331608,Trapezea,,
http://www.wikidata.org/entity/Q17516397,Trasianore,,"personaggio della mitologia greca, figlio di Ctesippo e padre di Antimaco"
http://www.wikidata.org/entity/Q106795455,Trasibule,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q3997748,Trasidemo,"Trasimelo, Trasibulo",
http://www.wikidata.org/entity/Q956906,Trasimede,,"personaggio della mitologia greca, figlio di Nestore"
http://www.wikidata.org/entity/Q126900939,Trasimede,,
http://www.wikidata.org/entity/Q3997750,Trasio,,
http://www.wikidata.org/entity/Q3998201,Treco,,personaggio mitologico greco
http://www.wikidata.org/entity/Q60541302,Tresippa,,
http://www.wikidata.org/entity/Q7844953,Trezene,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q12878003,Triasio,,
http://www.wikidata.org/entity/Q16331636,Tricolono,,
http://www.wikidata.org/entity/Q106255030,Tricolono,,
http://www.wikidata.org/entity/Q12760231,Trifilo,,
http://www.wikidata.org/entity/Q11704754,Triopa,,"re di Argo nella mitologia greca, figlio di Forbante"
http://www.wikidata.org/entity/Q2632716,Triopa,,"re di Tessaglia nella mitologia greca, figlio di Poseidone"
http://www.wikidata.org/entity/Q3539467,Triopa,,"personaggio della mitologia greca, figlio di Helios e Rodo"
http://www.wikidata.org/entity/Q107550792,Trisaule,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q118951707,Tritogenia,,
http://www.wikidata.org/entity/Q269243,Trittolemo,,"personaggio della mitologia greca, figlio di Celeo"
http://www.wikidata.org/entity/Q7844848,Trochilo,,
http://www.wikidata.org/entity/Q1166183,Trofonio,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q867342,Troilo,Troiolo,principe troiano nella mitologia greca
http://www.wikidata.org/entity/Q55977473,Tronio,Autronio,
http://www.wikidata.org/entity/Q59238305,Tronio,,
http://www.wikidata.org/entity/Q599482,Troo,,"re di Troia nella mitologia greca, figlio di Erittonio"
http://www.wikidata.org/entity/Q3999694,Troo Alastoride,Troo,"personaggio della mitologia greca, figlio di Alastore"
http://www.wikidata.org/entity/Q131103883,Troone,,
http://www.wikidata.org/entity/Q31537,Turimaco,,re di Sicione nella mitologia greca
http://www.wikidata.org/entity/Q4002524,Ucalegonte,,personaggio della mitologia classica
http://www.wikidata.org/entity/Q20995532,Ucoreo,,re di Egitto nella mitologia greca
http://www.wikidata.org/entity/Q4002579,Udeo,,"personaggio della mitologia greca, uno degli Sparti"
http://www.wikidata.org/entity/Q47231,Ulisse,"Odìsseo, Odisseo","re di Itaca nella mitologia greca, figlio di Laerte, marito di Penelope e padre di Telemaco"
http://www.wikidata.org/entity/Q2026930,Upi,,ninfa iperborea nella mitologia greca
http://www.wikidata.org/entity/Q104002,Urania,,musa dell'astronomia e dell'astrologia nella mitologia greca
http://www.wikidata.org/entity/Q3563978,Vegoia,,personaggio della mitologia etrusca
http://www.wikidata.org/entity/Q17639619,Virbio,,"personaggio dell'""Eneide"" di Virgilio"
http://www.wikidata.org/entity/Q15855230,Xante,,
http://www.wikidata.org/entity/Q8042985,Xantio,,"personaggio della mitologia greca, padre di Leucippo"
http://www.wikidata.org/entity/Q2031409,Xanto,,"re di Tebe nella mitologia greca, figlio di Tolomeo"
http://www.wikidata.org/entity/Q12902665,Xanto,,Nereide della mitologia greca
http://www.wikidata.org/entity/Q3571099,Xenodice,Senodice,"personaggio della mitologia greca, figlia di Minosse"
http://www.wikidata.org/entity/Q514746,Xuto,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q8065259,Zacinto,,"personaggio della mitologia greca, figlio di Dardano"
http://www.wikidata.org/entity/Q8066056,Zanclo,,
http://www.wikidata.org/entity/Q4187165,Zarex,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q81448113,Zeli,,guerriero mitologico
http://www.wikidata.org/entity/Q4024302,Zete,,"personaggio della mitologia greca, figlio di Borea e fratello di Calaide"
http://www.wikidata.org/entity/Q196865,Zeto,,
http://www.wikidata.org/entity/Q1641282,Zeusippe,"Zeuxippe, Zeussippe","personaggio della mitologia greca, figlia di Bute e moglie di Pandione"
http://www.wikidata.org/entity/Q46845955,Zeussippe,,
http://www.wikidata.org/entity/Q197033,Zeussippo,,re di Sicione nella mitologia greca
http://www.wikidata.org/entity/Q23818214,Zeussippo,,"personaggio della mitologia greca, figlio di Eumelo"
http://www.wikidata.org/entity/Q27702508,Zeussippo,,"personaggio della mitologia greca, padre di Pieride o Tereide (madre di Megapente)"
http://www.wikidata.org/entity/Q197028,Zeuxippe,Zeussippe,"personaggio della mitologia greca, figlia di Lamedonte e moglie di Sicione"
http://www.wikidata.org/entity/Q23818213,Zeuxippe,Zeussippe,"personaggio della mitologia greca, madre di Priamo"
http://www.wikidata.org/entity/Q3575332,Zeuxippe,Zeussippe,"personaggio della mitologia greca, figlia di Eridano e moglie di Teleone"
http://www.wikidata.org/entity/Q3575333,Zeuxippe,Zeussippe,"personaggio della mitologia greca, figlia di Ippocoonte e moglie di Antifate"
http://www.wikidata.org/entity/Q182790,chimera,,mostro mitologico
http://www.wikidata.org/entity/Q41505787,lllo,,
http://www.wikidata.org/entity/Q122005198,moglie di Codro,,personaggio della mitologia greca
http://www.wikidata.org/entity/Q37739859,pioggia d'oro,pioggia dorata,pioggia d'oro mandata da Zeus a Danae
http://www.wikidata.org/entity/Q12737222,sibilla delfica,,"una delle sibille, profetesse presenti nella mitologia classica"
http://www.wikidata.org/entity/Q305570,Abaride,,Rutulo nella mitologia romana
http://www.wikidata.org/entity/Q336003,Abbondanza,Dovizia,personificazione allegorica
http://www.wikidata.org/entity/Q319280,Abeona,Adeona,divinità romana
http://www.wikidata.org/entity/Q13550765,Abeona e Adeona,,dee della Mitologia romana
http://www.wikidata.org/entity/Q338298,Acca Larenzia,"Larenta, Eca (divinità), Acca Laurenzia, Acca Larentia, Acca Dea",personaggio della mitologia romana
http://www.wikidata.org/entity/Q1501499,Aceste,,personaggio della mitologia romana
http://www.wikidata.org/entity/Q16160516,Acrone,,
http://www.wikidata.org/entity/Q21547838,Acrone,,
http://www.wikidata.org/entity/Q1242673,Adeona,,divinità romana
http://www.wikidata.org/entity/Q381061,Aequitas,Equitas,divinità romana
http://www.wikidata.org/entity/Q381914,Aeternitas,,divinità romana
http://www.wikidata.org/entity/Q2417527,Africa,,divinità
http://www.wikidata.org/entity/Q5733340,Africo,,divinità romana del vento del sud
http://www.wikidata.org/entity/Q4692047,Agenoria,Strenua,divinità romana
http://www.wikidata.org/entity/Q12076690,Agille,,ninfa del lago Trasimeno
http://www.wikidata.org/entity/Q1339921,Agonio,,
http://www.wikidata.org/entity/Q411066,Aio Locuzio,Aio Loquente,divinità della mitologia romana
http://www.wikidata.org/entity/Q21548226,Alcatoo,,"personaggio della mitologia greca, amico di Enea"
http://www.wikidata.org/entity/Q3612821,Almone,,"personaggio dell'""Eneide"" di Virgilio"
http://www.wikidata.org/entity/Q4733856,Almone,,
http://www.wikidata.org/entity/Q455503,Amata,,personaggio della mitologia classica
http://www.wikidata.org/entity/Q889656,Amulio,,"personaggio della mitologia romana, prozio materno di Romolo e Remo"
http://www.wikidata.org/entity/Q3615151,Ancaria,Ancharia,
http://www.wikidata.org/entity/Q538339,Angerona,,
http://www.wikidata.org/entity/Q2276605,Angizia,"Anctia, Anaceta, Angitia",figura mitologica
http://www.wikidata.org/entity/Q539796,Anna Perenna,,divinità dell'antica Roma
http://www.wikidata.org/entity/Q581656,Annona,,divinità italica
http://www.wikidata.org/entity/Q1250207,Antevorta,,divinità della mitologia romana
http://www.wikidata.org/entity/Q2859290,Aquilone,,vento freddo di tramontana
http://www.wikidata.org/entity/Q5472794,Ara Fortuna Redux,,
http://www.wikidata.org/entity/Q55413278,Arcente,,
http://www.wikidata.org/entity/Q55422747,Archetio,,
http://www.wikidata.org/entity/Q4790686,Arimanius,,Divinità mitraica leontocefala
http://www.wikidata.org/entity/Q107680478,Artemia,Artemisia,
http://www.wikidata.org/entity/Q2864238,Arunte,Arrunte,"personaggio dell'""Eneide"" di Virgilio"
http://www.wikidata.org/entity/Q113027497,Ascanio,,figlio leggendario di Remo
http://www.wikidata.org/entity/Q17521117,Attore,,personaggio della mitologia romana
http://www.wikidata.org/entity/Q25423103,Aucno,,
http://www.wikidata.org/entity/Q178831,Aurora,,divinità della mitologia romana
http://www.wikidata.org/entity/Q3625035,Aventino,,personaggio della mitologia classica
http://www.wikidata.org/entity/Q645312,Bacco,,divinità della religione romana
http://www.wikidata.org/entity/Q207234,Bellona,,"figura della mitologia romana, dea della guerra"
http://www.wikidata.org/entity/Q743216,Belo,,"re di Tiro nella mitologia greco-romana, padre di Didone"
http://www.wikidata.org/entity/Q137768161,Beneficium,Beneficio,personificazione romana della ricompensa o del beneficio
http://www.wikidata.org/entity/Q781780,Bonus Eventus,,
http://www.wikidata.org/entity/Q624783,Bubona,,
http://www.wikidata.org/entity/Q1001348,Budenicus,,
http://www.wikidata.org/entity/Q1024984,Caca,,personaggio della mitologia romana
http://www.wikidata.org/entity/Q75491130,Caelestis,,
http://www.wikidata.org/entity/Q4286521,Caligo,,divinità primordiale romana
http://www.wikidata.org/entity/Q57306290,Caline,,
http://www.wikidata.org/entity/Q857144,Camene,"Carmenae, Camenae, Camena",ninfe dell'antica religione romana
http://www.wikidata.org/entity/Q3651362,Camerte,,"personaggio dell'""Eneide"" di Virgilio"
http://www.wikidata.org/entity/Q535107,Camilla,,"personaggio dell'""Eneide"" di Virgilio"
http://www.wikidata.org/entity/Q1031786,Camulo,"Camulus, Camulos",dio celtico della guerra
http://www.wikidata.org/entity/Q2261732,Canente,,ninfa della mitologia romana
http://www.wikidata.org/entity/Q19617385,Capi,,fondatore mitologico di Capua
http://www.wikidata.org/entity/Q1035224,Capys,,leggendario re di Alba Longa
http://www.wikidata.org/entity/Q83992,Cardea,,divinità romana
http://www.wikidata.org/entity/Q684225,Carmenta,Nicostrata,divinità romana
http://www.wikidata.org/entity/Q1043871,Carna,,
http://www.wikidata.org/entity/Q2942951,Catillo,,
http://www.wikidata.org/entity/Q57038412,Catillo,,
http://www.wikidata.org/entity/Q648537,Ceculo,,"personaggio dell'""Eneide"" di Virgilio"
http://www.wikidata.org/entity/Q15790793,Cedico,,
http://www.wikidata.org/entity/Q32102,Cerere,Kerres,divinità della religione romana
http://www.wikidata.org/entity/Q59189194,Cidone,,
http://www.wikidata.org/entity/Q3680304,Clauso,,"personaggio dell'""Eneide"" di Virgilio"
http://www.wikidata.org/entity/Q1100314,Clementia,,antica divinità romana
http://www.wikidata.org/entity/Q58419117,Clizio,,giovane guerriero latino nella mitologia romana
http://www.wikidata.org/entity/Q2879107,Cloacina,,dea romana protettrice della Cloaca Maxima.
http://www.wikidata.org/entity/Q746321,Concordia,,divinità della mitologia romana
http://www.wikidata.org/entity/Q868923,Conso,Consus,dio romano del raccolto conservato.
http://www.wikidata.org/entity/Q6006878,Copia,,divinità romana
http://www.wikidata.org/entity/Q57038422,Cora,,
http://www.wikidata.org/entity/Q2875987,Cranone,,
http://www.wikidata.org/entity/Q59149383,Cupenco,,
http://www.wikidata.org/entity/Q5011,Cupido,Amore,dio dell'erotismo e della bellezza della mitologia romana
http://www.wikidata.org/entity/Q404133,Cura,,
http://www.wikidata.org/entity/Q108503853,Dauco,,
http://www.wikidata.org/entity/Q668286,Dea Dia,,dea della fertilità e la crescita nella religione romana
http://www.wikidata.org/entity/Q3704814,Deiopea,,"personaggio dell'""Eneide"" di Virgilio"
http://www.wikidata.org/entity/Q5803378,Dercenno,,re di Laurentum nella mitologia romana
http://www.wikidata.org/entity/Q3025430,Deverra,,dea romana protrettrice delle partorienti
http://www.wikidata.org/entity/Q132543,Diana,"Dea Diana, Diana cacciatrice",divinità romana
http://www.wikidata.org/entity/Q453534,Diana Nemorensis,"Diana nemorense, Diana nemorese, Diana nemorensis, culto di Diana Nemorensis",nome con il quale la dea Diana era venerata in un santuario presso il lago di Nemi ed Ariccia
http://www.wikidata.org/entity/Q1228338,Dis Pater,Dispater,divinità romana
http://www.wikidata.org/entity/Q3495260,Disciplina,,
http://www.wikidata.org/entity/Q582268,Egeria,,ninfa della mitologia romana
http://www.wikidata.org/entity/Q60240864,Egnazia,,
http://www.wikidata.org/entity/Q29654288,Elerno,Alerno,divinità romana arcaica
http://www.wikidata.org/entity/Q125243728,Emilia,,
http://www.wikidata.org/entity/Q16835368,Empanda,,
http://www.wikidata.org/entity/Q5834801,Epidio,,personaggio mitologico
http://www.wikidata.org/entity/Q11955834,Epito,,
http://www.wikidata.org/entity/Q3730768,Epulone,,"personaggio dell'""Eneide"" di Virgilio"
http://www.wikidata.org/entity/Q240679,Ercole,,"personaggio della mitologia romana, equivalente del greco Eracle"
http://www.wikidata.org/entity/Q3183143,Erilo,,
http://www.wikidata.org/entity/Q3920788,Esculapio,,"divinità romana della medicina, corrispondente al dio greco Asclepio"
http://www.wikidata.org/entity/Q2265440,Fabulinus,,
http://www.wikidata.org/entity/Q61415823,Fado,,
http://www.wikidata.org/entity/Q3738525,Falacer,,divinità romana
http://www.wikidata.org/entity/Q10513969,Fame,,
http://www.wikidata.org/entity/Q751867,Fascinus,,amuleto nella cultura di Roma antica
http://www.wikidata.org/entity/Q1042300,Fatua,"Fenta Fatua, Fauna",divinità romana
http://www.wikidata.org/entity/Q12053109,Fatum,,
http://www.wikidata.org/entity/Q61512979,Faula,,
http://www.wikidata.org/entity/Q3089703,Fauno,,
http://www.wikidata.org/entity/Q19610038,Favor,,
http://www.wikidata.org/entity/Q2527609,Febris,Febbre,Dea della febbre nella mitologia romana
http://www.wikidata.org/entity/Q1399384,Februus,,
http://www.wikidata.org/entity/Q605139,Fede,,antica divinità romana
http://www.wikidata.org/entity/Q1403069,Felicitas,Felicità (divinità),
http://www.wikidata.org/entity/Q1643443,Ferentina,,divinità romana
http://www.wikidata.org/entity/Q1407528,Feronia,,"dea romana di origine italica, protettrice dei boschi e delle messi, celebrata dai malati e dagli schiavi riusciti a liberarsi"
http://www.wikidata.org/entity/Q209644,Flora,,dea romana e italica della fioritura dei cereali
http://www.wikidata.org/entity/Q582918,Fons,,divinità romana
http://www.wikidata.org/entity/Q5864024,Formido,,
http://www.wikidata.org/entity/Q3058437,Fornace,,Dea della mitologia romana
http://www.wikidata.org/entity/Q4654,Fortuna,Dea Fortuna,"dea del caso, del destino, della fortuna e della fertilità"
http://www.wikidata.org/entity/Q5472789,Fortuna Huiusce Diei,,divinità romana che rappresenta la Fortuna di questo giorno
http://www.wikidata.org/entity/Q3086735,Fraus,,
http://www.wikidata.org/entity/Q21856033,Furor,,
http://www.wikidata.org/entity/Q11923296,Furrina,Furrine,divinità romana arcaica legata alle acque
http://www.wikidata.org/entity/Q3757599,Galeso,,"personaggio dell'""Eneide"" di Virgilio"
http://www.wikidata.org/entity/Q3762766,Giana,,
http://www.wikidata.org/entity/Q167685,Giano,Giano bifronte,divinità romana degli inizi materiali e immateriali
http://www.wikidata.org/entity/Q4649,Giove,"Juppiter, Iurarius, Iupiter, Iovius, Giove Tonante, Giove Ottimo Massimo, Giove Feretrio, Giove adventus, Diespiter, Iuppiter",divinità suprema della religione e della mitologia romana
http://www.wikidata.org/entity/Q890208,Giove Dolicheno,"Dolichenus, Dolicheno",divinità asiatica accolta nel pantheon nell'Impero romano
http://www.wikidata.org/entity/Q3768510,Giove Laziale,Iuppiter Latiaris,
http://www.wikidata.org/entity/Q125046,Giunone,"Iuno Pronuba, Giunone Regina, Giunone Lucina, Giunone Licina","divinità della religione romana, protettrice del matrimonio e del parto"
http://www.wikidata.org/entity/Q1102307,Giustizia,,divinità della mitologia romana
http://www.wikidata.org/entity/Q139448,Giuturna,,ninfa delle fonti nella mitologia romana
http://www.wikidata.org/entity/Q1655701,Iarba,Giarba,personaggio della mitologia classica
http://www.wikidata.org/entity/Q63532530,Imene,,divinità romana del matrimonio
http://www.wikidata.org/entity/Q32859452,Inno,,
http://www.wikidata.org/entity/Q30038687,Insania,,
http://www.wikidata.org/entity/Q30029572,Insidia,,
http://www.wikidata.org/entity/Q305110,Insitor,,
http://www.wikidata.org/entity/Q4202143,Intercidona,,dea romana protettrice delle partorienti
